ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-03-13 00:00:00,51.70785466782814,41.997366789489675,72.6836996377704,51.70785466782814,51.70785466782814,5.9791818684576254,5.9791818684576254,5.9791818684576254,5.741283125952879,5.741283125952879,5.741283125952879,0.23789874250474521,0.23789874250474521,0.23789874250474521,0.0,0.0,0.0,57.68703653628576
2004-03-13 01:00:00,51.70635356538051,44.39724888655341,74.7430999394672,51.70635356538051,51.70635356538051,7.421587287248998,7.421587287248998,7.421587287248998,7.252149352051537,7.252149352051537,7.252149352051537,0.1694379351974601,0.1694379351974601,0.1694379351974601,0.0,0.0,0.0,59.12794085262951
2004-03-13 02:00:00,51.70485246293288,44.77049732913883,75.01810620344334,51.70485246293288,51.70485246293288,8.567743788723117,8.567743788723117,8.567743788723117,8.464544047066038,8.464544047066038,8.464544047066038,0.10319974165707999,0.10319974165707999,0.10319974165707999,0.0,0.0,0.0,60.272596251656
2004-03-13 03:00:00,51.70335136048525,45.90085887101615,76.42886005524883,51.70335136048525,51.70335136048525,9.427803669632775,9.427803669632775,9.427803669632775,9.388021805791892,9.388021805791892,9.388021805791892,0.03978186384088084,0.03978186384088084,0.03978186384088084,0.0,0.0,0.0,61.13115503011802
2004-03-13 04:00:00,51.70185025803763,45.892429782186234,77.32512034692549,51.70185025803763,51.70185025803763,10.289284646234403,10.289284646234403,10.289284646234403,10.309539918320278,10.309539918320278,10.309539918320278,-0.02025527208587457,-0.02025527208587457,-0.02025527208587457,0.0,0.0,0.0,61.99113490427203
2004-03-13 05:00:00,51.70034915558999,47.47342007936673,77.80686686398148,51.70034915558999,51.70034915558999,11.250971415830474,11.250971415830474,11.250971415830474,11.327367387604891,11.327367387604891,11.327367387604891,-0.07639597177441702,-0.07639597177441702,-0.07639597177441702,0.0,0.0,0.0,62.95132057142047
2004-03-13 06:00:00,51.69884805314237,47.485471385690985,79.02241215416262,51.69884805314237,51.69884805314237,11.780146522935409,11.780146522935409,11.780146522935409,11.90832270400731,11.90832270400731,11.90832270400731,-0.12817618107190004,-0.12817618107190004,-0.12817618107190004,0.0,0.0,0.0,63.47899457607778
2004-03-13 07:00:00,51.697346950694744,47.76260021951084,78.51360955741454,51.697346950694744,51.697346950694744,10.85924937687642,10.85924937687642,10.85924937687642,11.034439131857834,11.034439131857834,11.034439131857834,-0.17518975498141398,-0.17518975498141398,-0.17518975498141398,0.0,0.0,0.0,62.556596327571164
2004-03-13 08:00:00,51.69584584824711,43.96783679701248,75.59896314872108,51.69584584824711,51.69584584824711,7.741198694397457,7.741198694397457,7.741198694397457,7.958292697929504,7.958292697929504,7.958292697929504,-0.21709400353204714,-0.21709400353204714,-0.21709400353204714,0.0,0.0,0.0,59.437044542644564
2004-03-13 09:00:00,51.69434474579949,38.9979322641672,69.6333209278928,51.69434474579949,51.69434474579949,2.6915455504875494,2.6915455504875494,2.6915455504875494,2.9451599902427312,2.9451599902427312,2.9451599902427312,-0.25361443975518244,-0.25361443975518244,-0.25361443975518244,0.0,0.0,0.0,54.38589029628704
2004-03-13 10:00:00,51.692843643351864,33.41659179995732,63.396835872526175,51.692843643351864,51.692843643351864,-2.9854988751139633,-2.9854988751139633,-2.9854988751139633,-2.7009502100249136,-2.7009502100249136,-2.7009502100249136,-0.28454866508904875,-0.28454866508904875,-0.28454866508904875,0.0,0.0,0.0,48.7073447682379
2004-03-13 11:00:00,51.69134254090423,27.82288352483872,58.091606318170065,51.69134254090423,51.69134254090423,-7.735947921045509,-7.735947921045509,-7.735947921045509,-7.426178582688077,-7.426178582688077,-7.426178582688077,-0.30976933835743203,-0.30976933835743203,-0.30976933835743203,0.0,0.0,0.0,43.95539461985872
2004-03-13 12:00:00,51.689841438456604,25.264267073684376,56.49042967930745,51.689841438456604,51.689841438456604,-10.721201101969587,-10.721201101969587,-10.721201101969587,-10.39197491600206,-10.39197491600206,-10.39197491600206,-0.3292261859675264,-0.3292261859675264,-0.3292261859675264,0.0,0.0,0.0,40.96864033648701
2004-03-13 13:00:00,51.688340336008984,23.671522288501144,53.978867333225544,51.688340336008984,51.688340336008984,-12.154700837182416,-12.154700837182416,-12.154700837182416,-11.811753813988092,-11.811753813988092,-11.811753813988092,-0.3429470231943255,-0.3429470231943255,-0.3429470231943255,0.0,0.0,0.0,39.53363949882657
2004-03-13 14:00:00,51.68683923356136,23.22291837658413,54.0345751400029,51.68683923356136,51.68683923356136,-12.77896845794515,-12.77896845794515,-12.77896845794515,-12.427930689077778,-12.427930689077778,-12.427930689077778,-0.3510377688673746,-0.3510377688673746,-0.3510377688673746,0.0,0.0,0.0,38.90787077561621
2004-03-13 15:00:00,51.685338131113724,23.37065517306871,54.337710291258006,51.685338131113724,51.685338131113724,-13.025794144422456,-13.025794144422456,-13.025794144422456,-12.672112695819404,-12.672112695819404,-12.672112695819404,-0.3536814486030504,-0.3536814486030504,-0.3536814486030504,0.0,0.0,0.0,38.65954398669127
2004-03-13 16:00:00,51.6838370286661,23.960973121558432,53.88871722672662,51.6838370286661,51.6838370286661,-12.64779822543506,-12.64779822543506,-12.64779822543506,-12.296662030833136,-12.296662030833136,-12.296662030833136,-0.35113619460192685,-0.35113619460192685,-0.35113619460192685,0.0,0.0,0.0,39.03603880323104
2004-03-13 17:00:00,51.68233592621848,24.455858358271573,55.468069983022666,51.68233592621848,51.68233592621848,-11.112193378518972,-11.112193378518972,-11.112193378518972,-10.768461115682733,-10.768461115682733,-10.768461115682733,-0.3437322628362373,-0.3437322628362373,-0.3437322628362373,0.0,0.0,0.0,40.570142547699504
2004-03-13 18:00:00,51.680834823770844,28.144956317868818,58.60841631571702,51.680834823770844,51.680834823770844,-8.306106315011299,-8.306106315011299,-8.306106315011299,-7.974238214018791,-7.974238214018791,-7.974238214018791,-0.3318681009925082,-0.3318681009925082,-0.3318681009925082,0.0,0.0,0.0,43.374728508759546
2004-03-13 19:00:00,51.67933372132322,30.579460908110793,61.83316947863616,51.67933372132322,51.67933372132322,-4.83302022230174,-4.83302022230174,-4.83302022230174,-4.517014709538163,-4.517014709538163,-4.517014709538163,-0.316005512763575,-0.316005512763575,-0.316005512763575,0.0,0.0,0.0,46.84631349902148
2004-03-13 20:00:00,51.67783261887559,35.59071184377098,66.19060994789837,51.67783261887559,51.67783261887559,-1.6171427709673387,-1.6171427709673387,-1.6171427709673387,-1.3204787952868637,-1.3204787952868637,-1.3204787952868637,-0.2966639756804758,-0.2966639756804758,-0.2966639756804758,0.0,0.0,0.0,50.06068984790825
2004-03-13 21:00:00,51.67633151642796,37.47375072818918,68.38654209071632,51.67633151642796,51.67633151642796,0.7811240190516495,0.7811240190516495,0.7811240190516495,1.0555381996787432,1.0555381996787432,1.0555381996787432,-0.2744141806270925,-0.2744141806270925,-0.2744141806270925,0.0,0.0,0.0,52.45745553547961
2004-03-13 22:00:00,51.67483041398034,38.50343747737825,68.92575248137285,51.67483041398034,51.67483041398034,2.4803814907742385,2.4803814907742385,2.4803814907742385,2.7302523620261936,2.7302523620261936,2.7302523620261936,-0.24987087125195523,-0.24987087125195523,-0.24987087125195523,0.0,0.0,0.0,54.15521190475458
2004-03-13 23:00:00,51.67332931153271,40.2901982500212,70.7385996745473,51.67332931153271,51.67332931153271,3.969159979520337,3.969159979520337,3.969159979520337,4.192845050201506,4.192845050201506,4.192845050201506,-0.22368507068117074,-0.22368507068117074,-0.22368507068117074,0.0,0.0,0.0,55.642489291053046
2004-03-14 00:00:00,51.67182820908508,41.69766450659004,73.90411273518782,51.67182820908508,51.67182820908508,5.544747335020318,5.544747335020318,5.544747335020318,5.741283125968059,5.741283125968059,5.741283125968059,-0.19653579094774176,-0.19653579094774176,-0.19653579094774176,0.0,0.0,0.0,57.216575544105396
2004-03-14 01:00:00,51.67032710663745,43.06078832915774,73.70586695154952,51.67032710663745,51.67032710663745,7.083028024612488,7.083028024612488,7.083028024612488,7.252149352062007,7.252149352062007,7.252149352062007,-0.16912132744951885,-0.16912132744951885,-0.16912132744951885,0.0,0.0,0.0,58.75335513124994
2004-03-14 02:00:00,51.66882600418983,44.790521479636325,75.28899016455496,51.66882600418983,51.66882600418983,8.3223938007701,8.3223938007701,8.3223938007701,8.464544047076206,8.464544047076206,8.464544047076206,-0.1421502463061053,-0.1421502463061053,-0.1421502463061053,0.0,0.0,0.0,59.99121980495993
2004-03-14 03:00:00,51.6673249017422,45.641135005269085,75.71596556256206,51.6673249017422,51.6673249017422,9.271689628943482,9.271689628943482,9.271689628943482,9.388021805803412,9.388021805803412,9.388021805803412,-0.11633217685993093,-0.11633217685993093,-0.11633217685993093,0.0,0.0,0.0,60.93901453068568
2004-03-14 04:00:00,51.66582379929457,45.68074656710387,76.84486575622103,51.66582379929457,51.66582379929457,10.217171394035462,10.217171394035462,10.217171394035462,10.309539918281187,10.309539918281187,10.309539918281187,-0.09236852424572055,-0.09236852424572055,-0.09236852424572055,0.0,0.0,0.0,61.88299519333003
2004-03-14 05:00:00,51.664322696846945,48.29285095701888,76.53422978480793,51.664322696846945,51.664322696846945,11.25642416907102,11.25642416907102,11.25642416907102,11.327367387608035,11.327367387608035,11.327367387608035,-0.07094321853701353,-0.07094321853701353,-0.07094321853701353,0.0,0.0,0.0,62.92074686591796
2004-03-14 06:00:00,51.66282159439931,47.694944018549634,78.27947207769529,51.66282159439931,51.66282159439931,11.855609087167345,11.855609087167345,11.855609087167345,11.908322704006073,11.908322704006073,11.908322704006073,-0.05271361683872786,-0.05271361683872786,-0.05271361683872786,0.0,0.0,0.0,63.518430681566656
2004-03-14 07:00:00,51.66132049195169,47.64967844353517,78.076658200148,51.66132049195169,51.66132049195169,10.9961374587282,10.9961374587282,10.9961374587282,11.034439131932967,11.034439131932967,11.034439131932967,-0.0383016732047695,-0.0383016732047695,-0.0383016732047695,0.0,0.0,0.0,62.65745795067989
2004-03-14 08:00:00,51.659819389504065,42.55087469496598,74.60183810557189,51.659819389504065,51.659819389504065,7.930007209485334,7.930007209485334,7.930007209485334,7.958292697849975,7.958292697849975,7.958292697849975,-0.028285488364641974,-0.028285488364641974,-0.028285488364641974,0.0,0.0,0.0,59.5898265989894
2004-03-14 09:00:00,51.65831828705644,39.70052707650976,71.04632701909087,51.65831828705644,51.65831828705644,2.9219686436340537,2.9219686436340537,2.9219686436340537,2.9451599904621935,2.9451599904621935,2.9451599904621935,-0.023191346828139215,-0.023191346828139215,-0.023191346828139215,0.0,0.0,0.0,54.58028693069049
2004-03-14 10:00:00,51.656817184608805,33.47110387935621,62.779687394952674,51.656817184608805,51.656817184608805,-2.7244365530487493,-2.7244365530487493,-2.7244365530487493,-2.7009502098129765,-2.7009502098129765,-2.7009502098129765,-0.023486343235772558,-0.023486343235772558,-0.023486343235772558,0.0,0.0,0.0,48.93238063156006
2004-03-14 11:00:00,51.655316082161185,28.538678947906114,58.66805265020547,51.655316082161185,51.655316082161185,-7.45575027541766,-7.45575027541766,-7.45575027541766,-7.426178582535604,-7.426178582535604,-7.426178582535604,-0.02957169288205515,-0.02957169288205515,-0.02957169288205515,0.0,0.0,0.0,44.19956580674352
